"county_code","county","office","district","party","candidate","votes","pct"
"37","Lac Qui Parle","Soil and Water Supervisor District 4","5073","WI","WRITE-IN**","2","0.07"
"37","Lac Qui Parle","Soil and Water Supervisor District 5","5073","WI","WRITE-IN**","102","100.00"
"37","Lac Qui Parle","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","1064","41.76"
"37","Lac Qui Parle","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","1482","58.16"
"37","Lac Qui Parle","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","2","0.08"
"37","Lac Qui Parle","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","1019","40.04"
"37","Lac Qui Parle","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","1525","59.92"
"37","Lac Qui Parle","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","1","0.04"
"37","Lac Qui Parle","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","2380","99.83"
"37","Lac Qui Parle","Judge - Court of Appeals 1","","WI","WRITE-IN**","4","0.17"
"37","Lac Qui Parle","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","2334","99.83"
"37","Lac Qui Parle","Judge - Court of Appeals 3","","WI","WRITE-IN**","4","0.17"
"37","Lac Qui Parle","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","2332","99.91"
"37","Lac Qui Parle","Judge - Court of Appeals 4","","WI","WRITE-IN**","2","0.09"
"37","Lac Qui Parle","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","2328","99.91"
"37","Lac Qui Parle","Judge - Court of Appeals 9","","WI","WRITE-IN**","2","0.09"
"37","Lac Qui Parle","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","2324","99.87"
"37","Lac Qui Parle","Judge - Court of Appeals 10","","WI","WRITE-IN**","3","0.13"
"37","Lac Qui Parle","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","2330","99.87"
"37","Lac Qui Parle","Judge - Court of Appeals 12","","WI","WRITE-IN**","3","0.13"
"37","Lac Qui Parle","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","2325","99.87"
"37","Lac Qui Parle","Judge - Court of Appeals 15","","WI","WRITE-IN**","3","0.13"
"37","Lac Qui Parle","Judge - 8th District Court 1","08","NP","JENNIFER KURUD FISCHER","2351","99.87"
"37","Lac Qui Parle","Judge - 8th District Court 1","08","WI","WRITE-IN**","3","0.13"
"37","Lac Qui Parle","Judge - 8th District Court 2","08","NP","STEPHANIE L. BECKMAN","2338","99.87"
"37","Lac Qui Parle","Judge - 8th District Court 2","08","WI","WRITE-IN**","3","0.13"
"37","Lac Qui Parle","Judge - 8th District Court 4","08","NP","MICHAEL J. THOMPSON","2337","99.87"
"37","Lac Qui Parle","Judge - 8th District Court 4","08","WI","WRITE-IN**","3","0.13"
"37","Lac Qui Parle","Judge - 8th District Court 7","08","NP","RANDALL J. SLIETER","2348","99.87"
"37","Lac Qui Parle","Judge - 8th District Court 7","08","WI","WRITE-IN**","3","0.13"
"37","Lac Qui Parle","Judge - 8th District Court 10","08","NP","THOMAS W. VAN HON","2351","99.83"
"37","Lac Qui Parle","Judge - 8th District Court 10","08","WI","WRITE-IN**","4","0.17"
"37","Lac Qui Parle","Judge - 8th District Court 11","08","NP","DAVID L. MENNIS","2348","99.87"
"37","Lac Qui Parle","Judge - 8th District Court 11","08","WI","WRITE-IN**","3","0.13"
"38","Lake","U.S. Senate","","IP","STEVE CARLSON","158","3.07"
"38","Lake","U.S. Senate","","R","MIKE MCFADDEN","1752","34.09"
"38","Lake","U.S. Senate","","DFL","AL FRANKEN","3170","61.69"
"38","Lake","U.S. Senate","","LIB","HEATHER JOHNSON","58","1.13"
"38","Lake","U.S. Senate","","WI","WRITE-IN**","1","0.02"
"38","Lake","U.S. House","8","R","STEWART MILLS","2138","41.73"
"38","Lake","U.S. House","8","DFL","RICK NOLAN","2751","53.69"
"38","Lake","U.S. House","8","GP","RAY SKIP SANDMAN","232","4.53"
"38","Lake","U.S. House","8","WI","WRITE-IN**","3","0.06"
"38","Lake","State House","3A","R","ERIC JOHNSON","887","32.38"
"38","Lake","State House","3A","DFL","DAVID DILL","1848","67.47"
"38","Lake","State House","3A","WI","WRITE-IN**","4","0.15"
"38","Lake","State House","3B","R","WADE K. FREMLING","782","33.53"
"38","Lake","State House","3B","DFL","MARY MURPHY","1547","66.34"
"38","Lake","State House","3B","WI","WRITE-IN**","3","0.13"
"38","Lake","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","131","2.56"
"38","Lake","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","1792","34.99"
"38","Lake","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","3030","59.16"
"38","Lake","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","48","0.94"
"38","Lake","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","121","2.36"
"38","Lake","Governor & Lt Governor","","WI","WRITE-IN**","0","0.00"
"38","Lake","Secretary of State","","IP","BOB HELLAND","240","4.79"
"38","Lake","Secretary of State","","R","DAN SEVERSON","1834","36.61"
"38","Lake","Secretary of State","","DFL","STEVE SIMON","2818","56.26"
"38","Lake","Secretary of State","","LIB","BOB ODDEN","115","2.30"
"38","Lake","Secretary of State","","WI","WRITE-IN**","2","0.04"
"38","Lake","State Auditor","","IP","PATRICK DEAN","186","3.71"
"38","Lake","State Auditor","","R","RANDY GILBERT","1679","33.47"
"38","Lake","State Auditor","","DFL","REBECCA OTTO","2915","58.10"
"38","Lake","State Auditor","","LIB","KEEGAN IVERSEN","68","1.36"
"38","Lake","State Auditor","","GLC","JUDITH SCHWARTZBACKER","168","3.35"
"38","Lake","State Auditor","","WI","WRITE-IN**","1","0.02"
"38","Lake","Attorney General","","IP","BRANDAN BORGOS","97","1.92"
"38","Lake","Attorney General","","R","SCOTT NEWMAN","1565","31.03"
"38","Lake","Attorney General","","DFL","LORI SWANSON","3056","60.60"
"38","Lake","Attorney General","","GP","ANDY DAWKINS","73","1.45"
"38","Lake","Attorney General","","LIB","MARY O'CONNOR","56","1.11"
"38","Lake","Attorney General","","LMN","DAN R. VACEK","194","3.85"
"38","Lake","Attorney General","","WI","WRITE-IN**","2","0.04"
"38","Lake","County Commissioner District 1","01","NP","PETER R. WALSH","920","98.82"
"38","Lake","County Commissioner District 1","01","WI","WRITE-IN**","11","1.18"
"38","Lake","County Commissioner District 4","04","NP","JEREMY MICHAEL HURD","923","97.16"
"38","Lake","County Commissioner District 4","04","WI","WRITE-IN**","27","2.84"
"38","Lake","County Auditor/Treasurer","","NP","LOLA R. HAUS","2162","48.74"
"38","Lake","County Auditor/Treasurer","","NP","LINDA K. LIBAL","2261","50.97"
"38","Lake","County Auditor/Treasurer","","WI","WRITE-IN**","13","0.29"
"38","Lake","County Recorder","","NP","ERICA KOSKI","4289","99.58"
"38","Lake","County Recorder","","WI","WRITE-IN**","18","0.42"
"38","Lake","County Sheriff","","NP","CAREY G. JOHNSON","4432","98.95"
"38","Lake","County Sheriff","","WI","WRITE-IN**","47","1.05"
"38","Lake","County Attorney","","NP","LAURA M. AURON","4140","98.74"
"38","Lake","County Attorney","","WI","WRITE-IN**","53","1.26"
"38","Lake","COUNTY QUESTION 1","","NP","YES","2237","45.27"
"38","Lake","COUNTY QUESTION 1","","NP","NO","2705","54.73"
"38","Lake","COUNTY QUESTION 2","","NP","YES","2316","46.88"
"38","Lake","COUNTY QUESTION 2","","NP","NO","2624","53.12"
"38","Lake","Soil and Water Supervisor District 2","3075","NP","RON BRODIGAN","4137","99.21"
"38","Lake","Soil and Water Supervisor District 2","3075","WI","WRITE-IN**","33","0.79"
"38","Lake","Soil and Water Supervisor District 3","3075","NP","TODD RONNING","4145","99.12"
"38","Lake","Soil and Water Supervisor District 3","3075","WI","WRITE-IN**","37","0.88"
"38","Lake","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","1628","37.51"
"38","Lake","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","2703","62.28"
"38","Lake","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","9","0.21"
"38","Lake","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","1890","43.94"
"38","Lake","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","2402","55.85"
"38","Lake","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","9","0.21"
"38","Lake","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","3807","99.30"
"38","Lake","Judge - Court of Appeals 1","","WI","WRITE-IN**","27","0.70"
"38","Lake","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","3792","99.29"
"38","Lake","Judge - Court of Appeals 3","","WI","WRITE-IN**","27","0.71"
"38","Lake","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","3784","99.37"
"38","Lake","Judge - Court of Appeals 4","","WI","WRITE-IN**","24","0.63"
"38","Lake","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","3770","99.47"
"38","Lake","Judge - Court of Appeals 9","","WI","WRITE-IN**","20","0.53"
"38","Lake","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","3757","99.47"
"38","Lake","Judge - Court of Appeals 10","","WI","WRITE-IN**","20","0.53"
"38","Lake","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","3766","99.39"
"38","Lake","Judge - Court of Appeals 12","","WI","WRITE-IN**","23","0.61"
"38","Lake","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","3781","99.42"
"38","Lake","Judge - Court of Appeals 15","","WI","WRITE-IN**","22","0.58"
"38","Lake","Judge - 6th District Court 1","06","NP","DAVID E. ACKERSON","3757","99.47"
"38","Lake","Judge - 6th District Court 1","06","WI","WRITE-IN**","20","0.53"
"38","Lake","Judge - 6th District Court 3","06","NP","ROBERT MACAULAY","3753","99.39"
"38","Lake","Judge - 6th District Court 3","06","WI","WRITE-IN**","23","0.61"
"38","Lake","Judge - 6th District Court 4","06","NP","DAVID M. JOHNSON","3782","99.47"
"38","Lake","Judge - 6th District Court 4","06","WI","WRITE-IN**","20","0.53"
"38","Lake","Judge - 6th District Court 7","06","NP","GARY J. PAGLIACCETTI","3780","99.45"
"38","Lake","Judge - 6th District Court 7","06","WI","WRITE-IN**","21","0.55"
"38","Lake","Judge - 6th District Court 9","06","NP","ERIC HYLDEN","3788","99.55"
"38","Lake","Judge - 6th District Court 9","06","WI","WRITE-IN**","17","0.45"
"38","Lake","Judge - 6th District Court 12","06","NP","SALLY L. TARNOWSKI","3808","99.53"
"38","Lake","Judge - 6th District Court 12","06","WI","WRITE-IN**","18","0.47"
"39","Lake Of The Woods","U.S. Senate","","IP","STEVE CARLSON","91","4.81"
"39","Lake Of The Woods","U.S. Senate","","R","MIKE MCFADDEN","969","51.24"
"39","Lake Of The Woods","U.S. Senate","","DFL","AL FRANKEN","806","42.62"
"39","Lake Of The Woods","U.S. Senate","","LIB","HEATHER JOHNSON","25","1.32"
"39","Lake Of The Woods","U.S. Senate","","WI","WRITE-IN**","0","0.00"
"39","Lake Of The Woods","U.S. House","7","R","TORREY WESTROM","876","46.50"
"39","Lake Of The Woods","U.S. House","7","DFL","COLLIN C. PETERSON","1004","53.29"
"39","Lake Of The Woods","U.S. House","7","WI","WRITE-IN**","4","0.21"
"39","Lake Of The Woods","State House","2A","R","DAVE HANCOCK","1066","56.16"
"39","Lake Of The Woods","State House","2A","DFL","ROGER ERICKSON","824","43.41"
"39","Lake Of The Woods","State House","2A","WI","WRITE-IN**","8","0.42"
"39","Lake Of The Woods","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","81","4.30"
"39","Lake Of The Woods","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","984","52.20"
"39","Lake Of The Woods","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","755","40.05"
"39","Lake Of The Woods","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","24","1.27"
"39","Lake Of The Woods","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","40","2.12"
"39","Lake Of The Woods","Governor & Lt Governor","","WI","WRITE-IN**","1","0.05"
"39","Lake Of The Woods","Secretary of State","","IP","BOB HELLAND","111","6.18"
"39","Lake Of The Woods","Secretary of State","","R","DAN SEVERSON","1004","55.90"
"39","Lake Of The Woods","Secretary of State","","DFL","STEVE SIMON","643","35.80"
"39","Lake Of The Woods","Secretary of State","","LIB","BOB ODDEN","37","2.06"
"39","Lake Of The Woods","Secretary of State","","WI","WRITE-IN**","1","0.06"
"39","Lake Of The Woods","State Auditor","","IP","PATRICK DEAN","103","5.76"
"39","Lake Of The Woods","State Auditor","","R","RANDY GILBERT","892","49.89"
"39","Lake Of The Woods","State Auditor","","DFL","REBECCA OTTO","708","39.60"
"39","Lake Of The Woods","State Auditor","","LIB","KEEGAN IVERSEN","23","1.29"
"39","Lake Of The Woods","State Auditor","","GLC","JUDITH SCHWARTZBACKER","61","3.41"
"39","Lake Of The Woods","State Auditor","","WI","WRITE-IN**","1","0.06"
"39","Lake Of The Woods","Attorney General","","IP","BRANDAN BORGOS","72","4.04"
"39","Lake Of The Woods","Attorney General","","R","SCOTT NEWMAN","891","49.94"
"39","Lake Of The Woods","Attorney General","","DFL","LORI SWANSON","704","39.46"
"39","Lake Of The Woods","Attorney General","","GP","ANDY DAWKINS","7","0.39"
"39","Lake Of The Woods","Attorney General","","LIB","MARY O'CONNOR","36","2.02"
"39","Lake Of The Woods","Attorney General","","LMN","DAN R. VACEK","73","4.09"
"39","Lake Of The Woods","Attorney General","","WI","WRITE-IN**","1","0.06"
"39","Lake Of The Woods","County Commissioner District 1","01","NP","TODD BECKEL","152","42.46"
"39","Lake Of The Woods","County Commissioner District 1","01","NP","JAMES ""BUCK"" NORDLOF","206","57.54"
"39","Lake Of The Woods","County Commissioner District 1","01","WI","WRITE-IN**","0","0.00"
"39","Lake Of The Woods","County Commissioner District 3","03","NP","KEN MOORMAN","292","95.74"
"39","Lake Of The Woods","County Commissioner District 3","03","WI","WRITE-IN**","13","4.26"
"39","Lake Of The Woods","County Auditor/Treasurer","","NP","LORENE G. HANSON","1021","53.88"
"39","Lake Of The Woods","County Auditor/Treasurer","","NP","DARREN OLSON","871","45.96"
"39","Lake Of The Woods","County Auditor/Treasurer","","WI","WRITE-IN**","3","0.16"
"39","Lake Of The Woods","County Recorder","","NP","SUSAN J. NEY","1619","99.14"
"39","Lake Of The Woods","County Recorder","","WI","WRITE-IN**","14","0.86"
"39","Lake Of The Woods","County Sheriff","","NP","GARY FISH","1667","96.81"
"39","Lake Of The Woods","County Sheriff","","WI","WRITE-IN**","55","3.19"
"39","Lake Of The Woods","County Attorney","","NP","JAMES C. AUSTAD","1516","99.54"
"39","Lake Of The Woods","County Attorney","","WI","WRITE-IN**","7","0.46"
"39","Lake Of The Woods","Soil and Water Supervisor District 3","8077","NP","FRANK SINDELIR","1585","99.75"
"39","Lake Of The Woods","Soil and Water Supervisor District 3","8077","WI","WRITE-IN**","4","0.25"
"39","Lake Of The Woods","Soil and Water Supervisor District 4","8077","NP","ROGER KRAUSE","1566","99.49"
"39","Lake Of The Woods","Soil and Water Supervisor District 4","8077","WI","WRITE-IN**","8","0.51"
"39","Lake Of The Woods","Special Election for Soil and Water Supervisor District 5","8077","NP","NANCY DUNNELL","1478","99.13"
"39","Lake Of The Woods","Special Election for Soil and Water Supervisor District 5","8077","WI","WRITE-IN**","13","0.87"
"39","Lake Of The Woods","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","790","54.26"
"39","Lake Of The Woods","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","663","45.54"
"39","Lake Of The Woods","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","3","0.21"
"39","Lake Of The Woods","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","674","48.18"
"39","Lake Of The Woods","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","721","51.54"
"39","Lake Of The Woods","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","4","0.29"
"39","Lake Of The Woods","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","1159","99.31"
"39","Lake Of The Woods","Judge - Court of Appeals 1","","WI","WRITE-IN**","8","0.69"
"39","Lake Of The Woods","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","1145","99.48"
"39","Lake Of The Woods","Judge - Court of Appeals 3","","WI","WRITE-IN**","6","0.52"
"39","Lake Of The Woods","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","1144","99.56"
"39","Lake Of The Woods","Judge - Court of Appeals 4","","WI","WRITE-IN**","5","0.44"
"39","Lake Of The Woods","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","1141","99.48"
"39","Lake Of The Woods","Judge - Court of Appeals 9","","WI","WRITE-IN**","6","0.52"
"39","Lake Of The Woods","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","1137","99.48"
"39","Lake Of The Woods","Judge - Court of Appeals 10","","WI","WRITE-IN**","6","0.52"
"39","Lake Of The Woods","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","1134","99.56"
"39","Lake Of The Woods","Judge - Court of Appeals 12","","WI","WRITE-IN**","5","0.44"
"39","Lake Of The Woods","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","1140","99.56"
"39","Lake Of The Woods","Judge - Court of Appeals 15","","WI","WRITE-IN**","5","0.44"
"39","Lake Of The Woods","Judge - 9th District Court 3","09","NP","JOHN R SOLIEN","1126","99.47"
"39","Lake Of The Woods","Judge - 9th District Court 3","09","WI","WRITE-IN**","6","0.53"
"39","Lake Of The Woods","Judge - 9th District Court 4","09","NP","DAVID F. HARRINGTON","1131","99.47"
"39","Lake Of The Woods","Judge - 9th District Court 4","09","WI","WRITE-IN**","6","0.53"
"39","Lake Of The Woods","Judge - 9th District Court 5","09","NP","D. KOREY WAHWASSUCK","1121","99.47"
"39","Lake Of The Woods","Judge - 9th District Court 5","09","WI","WRITE-IN**","6","0.53"
"39","Lake Of The Woods","Judge - 9th District Court 6","09","NP","CHARLES ""CHAD"" LEDUC","1186","99.16"
"39","Lake Of The Woods","Judge - 9th District Court 6","09","WI","WRITE-IN**","10","0.84"
"39","Lake Of The Woods","Judge - 9th District Court 11","09","NP","ANNE M. RASMUSSON","1135","99.56"
"39","Lake Of The Woods","Judge - 9th District Court 11","09","WI","WRITE-IN**","5","0.44"
"39","Lake Of The Woods","Judge - 9th District Court 12","09","NP","LOIS J. LANG","1132","99.47"
"39","Lake Of The Woods","Judge - 9th District Court 12","09","WI","WRITE-IN**","6","0.53"
"39","Lake Of The Woods","Judge - 9th District Court 14","09","NP","ROBERT D. TIFFANY","1124","99.47"
"39","Lake Of The Woods","Judge - 9th District Court 14","09","WI","WRITE-IN**","6","0.53"
"39","Lake Of The Woods","Judge - 9th District Court 15","09","NP","TAMARA L. YON","1139","99.48"
"39","Lake Of The Woods","Judge - 9th District Court 15","09","WI","WRITE-IN**","6","0.52"
"39","Lake Of The Woods","Judge - 9th District Court 18","09","NP","JEFFREY S. REMICK","1128","99.56"
"39","Lake Of The Woods","Judge - 9th District Court 18","09","WI","WRITE-IN**","5","0.44"
"39","Lake Of The Woods","Judge - 9th District Court 19","09","NP","JANA AUSTAD","1134","99.56"
"39","Lake Of The Woods","Judge - 9th District Court 19","09","WI","WRITE-IN**","5","0.44"
"39","Lake Of The Woods","Judge - 9th District Court 21","09","NP","DAVID J. TEN EYCK","1127","99.30"
"39","Lake Of The Woods","Judge - 9th District Court 21","09","WI","WRITE-IN**","8","0.70"
"39","Lake Of The Woods","Judge - 9th District Court 22","09","NP","KURT J. MARBEN","1115","99.55"
"39","Lake Of The Woods","Judge - 9th District Court 22","09","WI","WRITE-IN**","5","0.45"
"40","Le Sueur","U.S. Senate","","IP","STEVE CARLSON","276","2.83"
"40","Le Sueur","U.S. Senate","","R","MIKE MCFADDEN","4568","46.88"
"40","Le Sueur","U.S. Senate","","DFL","AL FRANKEN","4754","48.79"
"40","Le Sueur","U.S. Senate","","LIB","HEATHER JOHNSON","144","1.48"
"40","Le Sueur","U.S. Senate","","WI","WRITE-IN**","1","0.01"
"40","Le Sueur","U.S. House","1","R","JIM HAGEDORN","4639","48.01"
"40","Le Sueur","U.S. House","1","DFL","TIM WALZ","5012","51.87"
"40","Le Sueur","U.S. House","1","WI","WRITE-IN**","12","0.12"
"40","Le Sueur","State House","19A","R","KIM SPEARS","164","45.30"
"40","Le Sueur","State House","19A","DFL","CLARK JOHNSON","198","54.70"
"40","Le Sueur","State House","19A","WI","WRITE-IN**","0","0.00"
"40","Le Sueur","State House","20A","R","BOB VOGEL","3106","58.10"
"40","Le Sueur","State House","20A","DFL","THOMAS LOFGREN","2229","41.69"
"40","Le Sueur","State House","20A","WI","WRITE-IN**","11","0.21"
"40","Le Sueur","State House","20B","R","DAN MATEJCEK","1172","51.18"
"40","Le Sueur","State House","20B","DFL","DAVID BLY","1113","48.60"
"40","Le Sueur","State House","20B","WI","WRITE-IN**","5","0.22"
"40","Le Sueur","State House","23B","R","TONY CORNISH","1264","97.08"
"40","Le Sueur","State House","23B","WI","WRITE-IN**","38","2.92"
"40","Le Sueur","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","394","4.06"
"40","Le Sueur","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","4826","49.76"
"40","Le Sueur","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","4283","44.16"
"40","Le Sueur","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","76","0.78"
"40","Le Sueur","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","119","1.23"
"40","Le Sueur","Governor & Lt Governor","","WI","WRITE-IN**","1","0.01"
"40","Le Sueur","Secretary of State","","IP","BOB HELLAND","534","5.60"
"40","Le Sueur","Secretary of State","","R","DAN SEVERSON","4861","50.99"
"40","Le Sueur","Secretary of State","","DFL","STEVE SIMON","3972","41.66"
"40","Le Sueur","Secretary of State","","LIB","BOB ODDEN","162","1.70"
"40","Le Sueur","Secretary of State","","WI","WRITE-IN**","5","0.05"
"40","Le Sueur","State Auditor","","IP","PATRICK DEAN","425","4.47"
"40","Le Sueur","State Auditor","","R","RANDY GILBERT","4140","43.51"
"40","Le Sueur","State Auditor","","DFL","REBECCA OTTO","4641","48.78"
"40","Le Sueur","State Auditor","","LIB","KEEGAN IVERSEN","116","1.22"
"40","Le Sueur","State Auditor","","GLC","JUDITH SCHWARTZBACKER","189","1.99"
"40","Le Sueur","State Auditor","","WI","WRITE-IN**","4","0.04"
"40","Le Sueur","Attorney General","","IP","BRANDAN BORGOS","269","2.81"
"40","Le Sueur","Attorney General","","R","SCOTT NEWMAN","4036","42.24"
"40","Le Sueur","Attorney General","","DFL","LORI SWANSON","4815","50.39"
"40","Le Sueur","Attorney General","","GP","ANDY DAWKINS","65","0.68"
"40","Le Sueur","Attorney General","","LIB","MARY O'CONNOR","125","1.31"
"40","Le Sueur","Attorney General","","LMN","DAN R. VACEK","243","2.54"
"40","Le Sueur","Attorney General","","WI","WRITE-IN**","3","0.03"
"40","Le Sueur","County Commissioner District 2","02","NP","JOE CONNOLLY","907","50.64"
"40","Le Sueur","County Commissioner District 2","02","NP","JOHN GRIMM","879","49.08"
"40","Le Sueur","County Commissioner District 2","02","WI","WRITE-IN**","5","0.28"
"40","Le Sueur","County Commissioner District 4","04","NP","LANCE W. WETZEL","1590","98.15"
"40","Le Sueur","County Commissioner District 4","04","WI","WRITE-IN**","30","1.85"
"40","Le Sueur","County Commissioner District 5","05","NP","STEVE ""GUMP"" ROHLFING","2177","98.24"
"40","Le Sueur","County Commissioner District 5","05","WI","WRITE-IN**","39","1.76"
"40","Le Sueur","County Auditor/Treasurer","","NP","PAM SIMONETTE","8132","99.30"
"40","Le Sueur","County Auditor/Treasurer","","WI","WRITE-IN**","57","0.70"
"40","Le Sueur","County Recorder","","NP","SHARON BUDIN","8065","99.54"
"40","Le Sueur","County Recorder","","WI","WRITE-IN**","37","0.46"
"40","Le Sueur","County Sheriff","","NP","DAVID D. TIETZ","8460","99.27"
"40","Le Sueur","County Sheriff","","WI","WRITE-IN**","62","0.73"
"40","Le Sueur","County Attorney","","NP","BRENT CHRISTIAN","8013","99.38"
"40","Le Sueur","County Attorney","","WI","WRITE-IN**","50","0.62"
"40","Le Sueur","County Surveyor","","NP","RORY JENSEN","7881","99.60"
"40","Le Sueur","County Surveyor","","WI","WRITE-IN**","32","0.40"
"40","Le Sueur","Soil and Water Supervisor District 1","6079","NP","ALVIN DIETZ","7914","99.48"
"40","Le Sueur","Soil and Water Supervisor District 1","6079","WI","WRITE-IN**","41","0.52"
"40","Le Sueur","Soil and Water Supervisor District 2","6079","NP","EARLE TRAXLER","8024","99.55"
"40","Le Sueur","Soil and Water Supervisor District 2","6079","WI","WRITE-IN**","36","0.45"
"40","Le Sueur","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","3910","48.25"
"40","Le Sueur","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","4179","51.57"
"40","Le Sueur","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","14","0.17"
"40","Le Sueur","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","4034","50.14"
"40","Le Sueur","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","3997","49.68"
"40","Le Sueur","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","15","0.19"
"40","Le Sueur","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","7122","99.46"
"40","Le Sueur","Judge - Court of Appeals 1","","WI","WRITE-IN**","39","0.54"
"40","Le Sueur","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","7047","99.52"
"40","Le Sueur","Judge - Court of Appeals 3","","WI","WRITE-IN**","34","0.48"
"40","Le Sueur","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","7025","99.59"
"40","Le Sueur","Judge - Court of Appeals 4","","WI","WRITE-IN**","29","0.41"
"40","Le Sueur","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","6978","99.61"
"40","Le Sueur","Judge - Court of Appeals 9","","WI","WRITE-IN**","27","0.39"
"40","Le Sueur","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","6961","99.57"
"40","Le Sueur","Judge - Court of Appeals 10","","WI","WRITE-IN**","30","0.43"
"40","Le Sueur","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","6959","99.57"
"40","Le Sueur","Judge - Court of Appeals 12","","WI","WRITE-IN**","30","0.43"
"40","Le Sueur","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","6906","99.62"
"40","Le Sueur","Judge - Court of Appeals 15","","WI","WRITE-IN**","26","0.38"
"40","Le Sueur","Judge - 1st District Court 1","01","NP","ANN M. OFFERMANN","6992","99.54"
"40","Le Sueur","Judge - 1st District Court 1","01","WI","WRITE-IN**","32","0.46"
"40","Le Sueur","Judge - 1st District Court 3","01","NP","THOMAS W. PUGH","6936","99.58"
"40","Le Sueur","Judge - 1st District Court 3","01","WI","WRITE-IN**","29","0.42"
"40","Le Sueur","Judge - 1st District Court 5","01","NP","KEVIN EIDE","6949","99.54"
"40","Le Sueur","Judge - 1st District Court 5","01","WI","WRITE-IN**","32","0.46"
"40","Le Sueur","Judge - 1st District Court 12","01","NP","MICHAEL D. WENTZELL","6958","99.60"
"40","Le Sueur","Judge - 1st District Court 12","01","WI","WRITE-IN**","28","0.40"
